,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
746,0 days 01:44:45.400000,GAS,10,0 days 00:01:41.363000,8.0,2.0,,,0 days 00:00:37.525000,0 days 00:00:44.759000,0 days 00:00:19.079000,0 days 01:43:41.463000,0 days 01:44:26.222000,0 days 01:44:45.301000,269.0,300.0,253.0,300.0,False,HARD,7.0,True,Alpine,0 days 01:43:04.037000,2024-04-07 05:44:05.671,1,13.0,False,,False,True
747,0 days 01:46:26.180000,GAS,10,0 days 00:01:40.780000,9.0,2.0,,,0 days 00:00:36.840000,0 days 00:00:44.704000,0 days 00:00:19.236000,0 days 01:45:22.141000,0 days 01:46:06.845000,0 days 01:46:26.081000,270.0,299.0,253.0,299.0,False,HARD,8.0,True,Alpine,0 days 01:44:45.400000,2024-04-07 05:45:47.034,1,13.0,False,,False,True
748,0 days 01:48:07.297000,GAS,10,0 days 00:01:41.117000,10.0,2.0,,,0 days 00:00:36.846000,0 days 00:00:44.878000,0 days 00:00:19.393000,0 days 01:47:02.927000,0 days 01:47:47.805000,0 days 01:48:07.198000,267.0,298.0,249.0,291.0,False,HARD,9.0,True,Alpine,0 days 01:46:26.180000,2024-04-07 05:47:27.814,1,13.0,False,,False,True
749,0 days 01:49:48.925000,GAS,10,0 days 00:01:41.628000,11.0,2.0,,,0 days 00:00:37.365000,0 days 00:00:45.056000,0 days 00:00:19.207000,0 days 01:48:44.563000,0 days 01:49:29.619000,0 days 01:49:48.826000,271.0,298.0,252.0,298.0,False,HARD,10.0,True,Alpine,0 days 01:48:07.297000,2024-04-07 05:49:08.931,1,14.0,False,,False,True
750,0 days 01:51:30.032000,GAS,10,0 days 00:01:41.107000,12.0,2.0,,,0 days 00:00:36.798000,0 days 00:00:45.061000,0 days 00:00:19.248000,0 days 01:50:25.624000,0 days 01:51:10.685000,0 days 01:51:29.933000,270.0,297.0,254.0,300.0,False,HARD,11.0,True,Alpine,0 days 01:49:48.925000,2024-04-07 05:50:50.559,1,14.0,False,,False,True
751,0 days 01:53:12.507000,GAS,10,0 days 00:01:42.475000,13.0,2.0,,,0 days 00:00:37.619000,0 days 00:00:45.216000,0 days 00:00:19.640000,0 days 01:52:07.552000,0 days 01:52:52.768000,0 days 01:53:12.408000,273.0,298.0,250.0,300.0,False,HARD,12.0,True,Alpine,0 days 01:51:30.032000,2024-04-07 05:52:31.666,1,17.0,False,,False,True
752,0 days 01:54:54.280000,GAS,10,0 days 00:01:41.773000,14.0,2.0,,,0 days 00:00:37.405000,0 days 00:00:45.186000,0 days 00:00:19.182000,0 days 01:53:49.813000,0 days 01:54:34.999000,0 days 01:54:54.181000,272.0,297.0,253.0,299.0,False,HARD,13.0,True,Alpine,0 days 01:53:12.507000,2024-04-07 05:54:14.141,1,17.0,False,,False,True
753,0 days 01:56:35.660000,GAS,10,0 days 00:01:41.380000,15.0,2.0,,,0 days 00:00:37.047000,0 days 00:00:45.092000,0 days 00:00:19.241000,0 days 01:55:31.228000,0 days 01:56:16.320000,0 days 01:56:35.561000,271.0,298.0,252.0,300.0,False,HARD,14.0,True,Alpine,0 days 01:54:54.280000,2024-04-07 05:55:55.914,1,17.0,False,,False,True
754,0 days 01:58:19.136000,GAS,10,0 days 00:01:43.476000,16.0,2.0,,0 days 01:58:17.780000,0 days 00:00:36.884000,0 days 00:00:44.836000,0 days 00:00:21.756000,0 days 01:57:12.445000,0 days 01:57:57.281000,0 days 01:58:19.037000,,298.0,,296.0,False,HARD,15.0,True,Alpine,0 days 01:56:35.660000,2024-04-07 05:57:37.294,1,17.0,False,,False,False
755,0 days 02:00:17.868000,GAS,10,0 days 00:01:58.732000,17.0,3.0,0 days 01:58:41.596000,,0 days 00:00:56.331000,0 days 00:00:43.543000,0 days 00:00:18.858000,0 days 01:59:15.368000,0 days 01:59:58.911000,0 days 02:00:17.769000,274.0,295.0,255.0,297.0,False,MEDIUM,1.0,True,Alpine,0 days 01:58:19.136000,2024-04-07 05:59:20.770,1,17.0,False,,False,False
756,0 days 02:01:56.242000,GAS,10,0 days 00:01:38.374000,18.0,3.0,,,0 days 00:00:35.683000,0 days 00:00:43.868000,0 days 00:00:18.823000,0 days 02:00:53.452000,0 days 02:01:37.320000,0 days 02:01:56.143000,273.0,297.0,255.0,295.0,True,MEDIUM,2.0,True,Alpine,0 days 02:00:17.868000,2024-04-07 06:01:19.502,1,17.0,False,,False,True
757,0 days 02:03:34.841000,GAS,10,0 days 00:01:38.599000,19.0,3.0,,,0 days 00:00:35.764000,0 days 00:00:43.918000,0 days 00:00:18.917000,0 days 02:02:31.907000,0 days 02:03:15.825000,0 days 02:03:34.742000,272.0,298.0,254.0,294.0,False,MEDIUM,3.0,True,Alpine,0 days 02:01:56.242000,2024-04-07 06:02:57.876,1,17.0,False,,False,True
758,0 days 02:05:13.582000,GAS,10,0 days 00:01:38.741000,20.0,3.0,,,0 days 00:00:35.953000,0 days 00:00:43.915000,0 days 00:00:18.873000,0 days 02:04:10.695000,0 days 02:04:54.610000,0 days 02:05:13.483000,,298.0,255.0,294.0,False,MEDIUM,4.0,True,Alpine,0 days 02:03:34.841000,2024-04-07 06:04:36.475,1,17.0,False,,False,True
759,0 days 02:06:51.997000,GAS,10,0 days 00:01:38.415000,21.0,3.0,,,0 days 00:00:35.664000,0 days 00:00:43.851000,0 days 00:00:18.900000,0 days 02:05:49.147000,0 days 02:06:32.998000,0 days 02:06:51.898000,273.0,298.0,255.0,294.0,False,MEDIUM,5.0,True,Alpine,0 days 02:05:13.582000,2024-04-07 06:06:15.216,1,17.0,False,,False,True
760,0 days 02:08:30.379000,GAS,10,0 days 00:01:38.382000,22.0,3.0,,,0 days 00:00:35.706000,0 days 00:00:43.824000,0 days 00:00:18.852000,0 days 02:07:27.604000,0 days 02:08:11.428000,0 days 02:08:30.280000,,298.0,255.0,295.0,False,MEDIUM,6.0,True,Alpine,0 days 02:06:51.997000,2024-04-07 06:07:53.631,1,17.0,False,,False,True
761,0 days 02:10:10.195000,GAS,10,0 days 00:01:39.816000,23.0,3.0,,,0 days 00:00:36.281000,0 days 00:00:44.480000,0 days 00:00:19.055000,0 days 02:09:06.561000,0 days 02:09:51.041000,0 days 02:10:10.096000,271.0,299.0,255.0,298.0,False,MEDIUM,7.0,True,Alpine,0 days 02:08:30.379000,2024-04-07 06:09:32.013,1,17.0,False,,False,True
762,0 days 02:11:48.976000,GAS,10,0 days 00:01:38.781000,24.0,3.0,,,0 days 00:00:35.817000,0 days 00:00:44.156000,0 days 00:00:18.808000,0 days 02:10:45.913000,0 days 02:11:30.069000,0 days 02:11:48.877000,272.0,300.0,255.0,298.0,False,MEDIUM,8.0,True,Alpine,0 days 02:10:10.195000,2024-04-07 06:11:11.829,1,17.0,False,,False,True
763,0 days 02:13:28.010000,GAS,10,0 days 00:01:39.034000,25.0,3.0,,,0 days 00:00:35.854000,0 days 00:00:44.108000,0 days 00:00:19.072000,0 days 02:12:24.731000,0 days 02:13:08.839000,0 days 02:13:27.911000,274.0,299.0,254.0,297.0,False,MEDIUM,9.0,True,Alpine,0 days 02:11:48.976000,2024-04-07 06:12:50.610,1,17.0,False,,False,True
764,0 days 02:15:06.968000,GAS,10,0 days 00:01:38.958000,26.0,3.0,,,0 days 00:00:36.002000,0 days 00:00:44.005000,0 days 00:00:18.951000,0 days 02:14:03.913000,0 days 02:14:47.918000,0 days 02:15:06.869000,,300.0,254.0,299.0,False,MEDIUM,10.0,True,Alpine,0 days 02:13:28.010000,2024-04-07 06:14:29.644,1,17.0,False,,False,True
765,0 days 02:16:45.870000,GAS,10,0 days 00:01:38.902000,27.0,3.0,,,0 days 00:00:35.940000,0 days 00:00:43.985000,0 days 00:00:18.977000,0 days 02:15:42.809000,0 days 02:16:26.794000,0 days 02:16:45.771000,273.0,301.0,255.0,299.0,False,MEDIUM,11.0,True,Alpine,0 days 02:15:06.968000,2024-04-07 06:16:08.602,1,17.0,False,,False,True
766,0 days 02:18:24.743000,GAS,10,0 days 00:01:38.873000,28.0,3.0,,,0 days 00:00:35.958000,0 days 00:00:44.022000,0 days 00:00:18.893000,0 days 02:17:21.729000,0 days 02:18:05.751000,0 days 02:18:24.644000,274.0,300.0,253.0,299.0,False,MEDIUM,12.0,True,Alpine,0 days 02:16:45.870000,2024-04-07 06:17:47.504,1,17.0,False,,False,True
767,0 days 02:20:03.795000,GAS,10,0 days 00:01:39.052000,29.0,3.0,,,0 days 00:00:36.038000,0 days 00:00:44.122000,0 days 00:00:18.892000,0 days 02:19:00.682000,0 days 02:19:44.804000,0 days 02:20:03.696000,,299.0,255.0,298.0,False,MEDIUM,13.0,True,Alpine,0 days 02:18:24.743000,2024-04-07 06:19:26.377,1,17.0,False,,False,True
768,0 days 02:21:42.689000,GAS,10,0 days 00:01:38.894000,30.0,3.0,,,0 days 00:00:35.924000,0 days 00:00:44.011000,0 days 00:00:18.959000,0 days 02:20:39.620000,0 days 02:21:23.631000,0 days 02:21:42.590000,,298.0,254.0,298.0,False,MEDIUM,14.0,True,Alpine,0 days 02:20:03.795000,2024-04-07 06:21:05.429,1,17.0,False,,False,True
769,0 days 02:23:22.139000,GAS,10,0 days 00:01:39.450000,31.0,3.0,,,0 days 00:00:36.074000,0 days 00:00:44.302000,0 days 00:00:19.074000,0 days 02:22:18.664000,0 days 02:23:02.966000,0 days 02:23:22.040000,273.0,299.0,253.0,299.0,False,MEDIUM,15.0,True,Alpine,0 days 02:21:42.689000,2024-04-07 06:22:44.323,1,17.0,False,,False,True
770,0 days 02:25:03.867000,GAS,10,0 days 00:01:41.728000,32.0,3.0,,0 days 02:25:02.516000,0 days 00:00:36.112000,0 days 00:00:44.223000,0 days 00:00:21.393000,0 days 02:23:58.152000,0 days 02:24:42.375000,0 days 02:25:03.768000,,299.0,,299.0,False,MEDIUM,16.0,True,Alpine,0 days 02:23:22.139000,2024-04-07 06:24:23.773,1,17.0,False,,False,False
771,0 days 02:27:01.700000,GAS,10,0 days 00:01:57.833000,33.0,4.0,0 days 02:25:25.541000,,0 days 00:00:55.446000,0 days 00:00:43.566000,0 days 00:00:18.821000,0 days 02:25:59.214000,0 days 02:26:42.780000,0 days 02:27:01.601000,275.0,299.0,257.0,298.0,False,HARD,1.0,True,Alpine,0 days 02:25:03.867000,2024-04-07 06:26:05.501,1,17.0,False,,False,False
772,0 days 02:28:40.371000,GAS,10,0 days 00:01:38.671000,34.0,4.0,,,0 days 00:00:35.397000,0 days 00:00:43.833000,0 days 00:00:19.441000,0 days 02:27:36.998000,0 days 02:28:20.831000,0 days 02:28:40.272000,,276.0,261.0,288.0,False,HARD,2.0,True,Alpine,0 days 02:27:01.700000,2024-04-07 06:28:03.334,1,17.0,False,,False,True
773,0 days 02:30:18.027000,GAS,10,0 days 00:01:37.656000,35.0,4.0,,,0 days 00:00:35.565000,0 days 00:00:43.366000,0 days 00:00:18.725000,0 days 02:29:15.837000,0 days 02:29:59.203000,0 days 02:30:17.928000,277.0,301.0,257.0,301.0,True,HARD,3.0,True,Alpine,0 days 02:28:40.371000,2024-04-07 06:29:42.005,1,17.0,False,,False,True
774,0 days 02:31:55.310000,GAS,10,0 days 00:01:37.283000,36.0,4.0,,,0 days 00:00:35.261000,0 days 00:00:43.349000,0 days 00:00:18.673000,0 days 02:30:53.189000,0 days 02:31:36.538000,0 days 02:31:55.211000,276.0,299.0,257.0,300.0,True,HARD,4.0,True,Alpine,0 days 02:30:18.027000,2024-04-07 06:31:19.661,1,17.0,False,,False,True
775,0 days 02:33:33.736000,GAS,10,0 days 00:01:38.426000,37.0,4.0,,,0 days 00:00:36.064000,0 days 00:00:43.658000,0 days 00:00:18.704000,0 days 02:32:31.275000,0 days 02:33:14.933000,0 days 02:33:33.637000,250.0,302.0,256.0,300.0,False,HARD,5.0,True,Alpine,0 days 02:31:55.310000,2024-04-07 06:32:56.944,1,17.0,False,,False,True
776,0 days 02:35:10.492000,GAS,10,0 days 00:01:36.756000,38.0,4.0,,,0 days 00:00:34.950000,0 days 00:00:43.183000,0 days 00:00:18.623000,0 days 02:34:08.587000,0 days 02:34:51.770000,0 days 02:35:10.393000,276.0,301.0,256.0,301.0,True,HARD,6.0,True,Alpine,0 days 02:33:33.736000,2024-04-07 06:34:35.370,1,17.0,False,,False,True
777,0 days 02:36:50.715000,GAS,10,0 days 00:01:40.223000,39.0,4.0,,,0 days 00:00:36.267000,0 days 00:00:43.762000,0 days 00:00:20.194000,0 days 02:35:46.660000,0 days 02:36:30.422000,0 days 02:36:50.616000,244.0,303.0,259.0,298.0,False,HARD,7.0,True,Alpine,0 days 02:35:10.492000,2024-04-07 06:36:12.126,1,17.0,False,,False,True
778,0 days 02:38:28.787000,GAS,10,0 days 00:01:38.072000,40.0,4.0,,,0 days 00:00:35.041000,0 days 00:00:44.271000,0 days 00:00:18.760000,0 days 02:37:25.657000,0 days 02:38:09.928000,0 days 02:38:28.688000,278.0,304.0,262.0,305.0,False,HARD,8.0,True,Alpine,0 days 02:36:50.715000,2024-04-07 06:37:52.349,1,17.0,False,,False,True
779,0 days 02:40:06.264000,GAS,10,0 days 00:01:37.477000,41.0,4.0,,,0 days 00:00:34.976000,0 days 00:00:43.914000,0 days 00:00:18.587000,0 days 02:39:03.664000,0 days 02:39:47.578000,0 days 02:40:06.165000,275.0,301.0,257.0,301.0,False,HARD,9.0,True,Alpine,0 days 02:38:28.787000,2024-04-07 06:39:30.421,12,16.0,False,,False,True
780,0 days 02:41:43.278000,GAS,10,0 days 00:01:37.014000,42.0,4.0,,,0 days 00:00:34.965000,0 days 00:00:43.408000,0 days 00:00:18.641000,0 days 02:40:41.130000,0 days 02:41:24.538000,0 days 02:41:43.179000,274.0,301.0,257.0,297.0,False,HARD,10.0,True,Alpine,0 days 02:40:06.264000,2024-04-07 06:41:07.898,1,16.0,False,,False,True
781,0 days 02:43:20.077000,GAS,10,0 days 00:01:36.799000,43.0,4.0,,,0 days 00:00:35.047000,0 days 00:00:43.044000,0 days 00:00:18.708000,0 days 02:42:18.226000,0 days 02:43:01.270000,0 days 02:43:19.978000,275.0,301.0,255.0,298.0,False,HARD,11.0,True,Alpine,0 days 02:41:43.278000,2024-04-07 06:42:44.912,1,16.0,False,,False,True
782,0 days 02:44:57.278000,GAS,10,0 days 00:01:37.201000,44.0,4.0,,,0 days 00:00:35.111000,0 days 00:00:43.190000,0 days 00:00:18.900000,0 days 02:43:55.089000,0 days 02:44:38.279000,0 days 02:44:57.179000,,301.0,256.0,299.0,False,HARD,12.0,True,Alpine,0 days 02:43:20.077000,2024-04-07 06:44:21.711,1,16.0,False,,False,True
783,0 days 02:46:34.220000,GAS,10,0 days 00:01:36.942000,45.0,4.0,,,0 days 00:00:35.011000,0 days 00:00:43.136000,0 days 00:00:18.795000,0 days 02:45:32.190000,0 days 02:46:15.326000,0 days 02:46:34.121000,276.0,299.0,257.0,299.0,False,HARD,13.0,True,Alpine,0 days 02:44:57.278000,2024-04-07 06:45:58.912,1,16.0,False,,False,True
784,0 days 02:48:11.217000,GAS,10,0 days 00:01:36.997000,46.0,4.0,,,0 days 00:00:35.067000,0 days 00:00:43.222000,0 days 00:00:18.708000,0 days 02:47:09.188000,0 days 02:47:52.410000,0 days 02:48:11.118000,275.0,300.0,257.0,299.0,False,HARD,14.0,True,Alpine,0 days 02:46:34.220000,2024-04-07 06:47:35.854,1,16.0,False,,False,True
785,0 days 02:49:47.976000,GAS,10,0 days 00:01:36.759000,47.0,4.0,,,0 days 00:00:34.987000,0 days 00:00:43.131000,0 days 00:00:18.641000,0 days 02:48:46.105000,0 days 02:49:29.236000,0 days 02:49:47.877000,,300.0,257.0,300.0,False,HARD,15.0,True,Alpine,0 days 02:48:11.217000,2024-04-07 06:49:12.851,1,16.0,False,,False,True
786,0 days 02:51:24.618000,GAS,10,0 days 00:01:36.642000,48.0,4.0,,,0 days 00:00:34.847000,0 days 00:00:43.208000,0 days 00:00:18.587000,0 days 02:50:22.724000,0 days 02:51:05.932000,0 days 02:51:24.519000,,300.0,257.0,300.0,True,HARD,16.0,True,Alpine,0 days 02:49:47.976000,2024-04-07 06:50:49.610,1,16.0,False,,False,True
787,0 days 02:53:03.268000,GAS,10,0 days 00:01:38.650000,49.0,4.0,,,0 days 00:00:34.862000,0 days 00:00:44.189000,0 days 00:00:19.599000,0 days 02:51:59.381000,0 days 02:52:43.570000,0 days 02:53:03.169000,276.0,267.0,246.0,284.0,False,HARD,17.0,True,Alpine,0 days 02:51:24.618000,2024-04-07 06:52:26.252,1,16.0,False,,False,True
788,0 days 02:54:44.229000,GAS,10,0 days 00:01:40.961000,50.0,4.0,,,0 days 00:00:37.653000,0 days 00:00:44.508000,0 days 00:00:18.800000,0 days 02:53:40.822000,0 days 02:54:25.330000,0 days 02:54:44.130000,205.0,303.0,257.0,302.0,False,HARD,18.0,True,Alpine,0 days 02:53:03.268000,2024-04-07 06:54:04.902,1,16.0,False,,False,True
789,0 days 02:56:21.950000,GAS,10,0 days 00:01:37.721000,51.0,4.0,,,0 days 00:00:35.321000,0 days 00:00:43.560000,0 days 00:00:18.840000,0 days 02:55:19.451000,0 days 02:56:03.011000,0 days 02:56:21.851000,277.0,302.0,257.0,301.0,False,HARD,19.0,True,Alpine,0 days 02:54:44.229000,2024-04-07 06:55:45.863,1,16.0,False,,False,True
790,0 days 02:57:59.455000,GAS,10,0 days 00:01:37.505000,52.0,4.0,,,0 days 00:00:35.149000,0 days 00:00:43.604000,0 days 00:00:18.752000,0 days 02:56:57,0 days 02:57:40.604000,0 days 02:57:59.356000,276.0,301.0,256.0,301.0,False,HARD,20.0,True,Alpine,0 days 02:56:21.950000,2024-04-07 06:57:23.584,1,16.0,False,,False,True
791,0 days 01:05:46.145000,MAG,20,,1.0,1.0,,0 days 01:05:39.276000,,0 days 00:01:28.402000,0 days 00:00:55.147000,,0 days 01:04:50.883000,0 days 01:05:46.145000,274.0,158.0,,123.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:40.422000,2024-04-07 05:03:42.056,125,18.0,False,,False,False
792,0 days 01:34:11.556000,MAG,20,,2.0,2.0,0 days 01:32:03.600000,,,0 days 00:00:46.733000,0 days 00:00:44.726000,,0 days 01:33:26.855000,0 days 01:34:11.471000,259.0,272.0,35.0,227.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,15.0,False,,False,False
793,0 days 01:36:24.552000,MAG,20,0 days 00:02:12.996000,3.0,2.0,,,0 days 00:01:08.747000,0 days 00:00:45.117000,0 days 00:00:19.132000,0 days 01:35:20.188000,0 days 01:36:05.305000,0 days 01:36:24.437000,278.0,303.0,258.0,301.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:34:11.556000,2024-04-07 05:35:13.190,1,15.0,False,,False,True
794,0 days 01:38:04.655000,MAG,20,0 days 00:01:40.103000,4.0,2.0,,,0 days 00:00:36.735000,0 days 00:00:44.554000,0 days 00:00:18.814000,0 days 01:37:01.172000,0 days 01:37:45.726000,0 days 01:38:04.540000,273.0,303.0,260.0,307.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:36:24.552000,2024-04-07 05:37:26.186,1,15.0,False,,False,True
795,0 days 01:39:44.047000,MAG,20,0 days 00:01:39.392000,5.0,2.0,,,0 days 00:00:36.288000,0 days 00:00:44.278000,0 days 00:00:18.826000,0 days 01:38:40.828000,0 days 01:39:25.106000,0 days 01:39:43.932000,272.0,305.0,259.0,306.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:38:04.655000,2024-04-07 05:39:06.289,1,15.0,False,,False,True
796,0 days 01:41:24.073000,MAG,20,0 days 00:01:40.026000,6.0,2.0,,,0 days 00:00:36.586000,0 days 00:00:44.603000,0 days 00:00:18.837000,0 days 01:40:20.518000,0 days 01:41:05.121000,0 days 01:41:23.958000,,304.0,261.0,305.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:39:44.047000,2024-04-07 05:40:45.681,1,15.0,False,,False,True
797,0 days 01:43:04.430000,MAG,20,0 days 00:01:40.357000,7.0,2.0,,,0 days 00:00:36.824000,0 days 00:00:44.474000,0 days 00:00:19.059000,0 days 01:42:00.782000,0 days 01:42:45.256000,0 days 01:43:04.315000,270.0,305.0,259.0,305.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:41:24.073000,2024-04-07 05:42:25.707,1,14.0,False,,False,True
798,0 days 01:44:44.031000,MAG,20,0 days 00:01:39.601000,8.0,2.0,,,0 days 00:00:36.395000,0 days 00:00:44.266000,0 days 00:00:18.940000,0 days 01:43:40.710000,0 days 01:44:24.976000,0 days 01:44:43.916000,269.0,301.0,254.0,300.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:43:04.430000,2024-04-07 05:44:06.064,1,12.0,False,,False,True
799,0 days 01:46:24.282000,MAG,20,0 days 00:01:40.251000,9.0,2.0,,,0 days 00:00:36.807000,0 days 00:00:44.400000,0 days 00:00:19.044000,0 days 01:45:20.723000,0 days 01:46:05.123000,0 days 01:46:24.167000,270.0,300.0,253.0,297.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:44:44.031000,2024-04-07 05:45:45.665,1,12.0,False,,False,True
800,0 days 01:48:04.459000,MAG,20,0 days 00:01:40.177000,10.0,2.0,,,0 days 00:00:36.841000,0 days 00:00:44.388000,0 days 00:00:18.948000,0 days 01:47:01.008000,0 days 01:47:45.396000,0 days 01:48:04.344000,272.0,301.0,254.0,301.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:46:24.282000,2024-04-07 05:47:25.916,1,12.0,False,,False,True
801,0 days 01:49:44.359000,MAG,20,0 days 00:01:39.900000,11.0,2.0,,,0 days 00:00:36.701000,0 days 00:00:44.257000,0 days 00:00:18.942000,0 days 01:48:41.045000,0 days 01:49:25.302000,0 days 01:49:44.244000,276.0,300.0,258.0,302.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:48:04.459000,2024-04-07 05:49:06.093,1,12.0,False,,False,True
802,0 days 01:51:24.619000,MAG,20,0 days 00:01:40.260000,12.0,2.0,,,0 days 00:00:36.607000,0 days 00:00:44.569000,0 days 00:00:19.084000,0 days 01:50:20.851000,0 days 01:51:05.420000,0 days 01:51:24.504000,273.0,301.0,260.0,302.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:49:44.359000,2024-04-07 05:50:45.993,1,12.0,False,,False,True
803,0 days 01:53:03.886000,MAG,20,0 days 00:01:39.267000,13.0,2.0,,,0 days 00:00:36.061000,0 days 00:00:44.270000,0 days 00:00:18.936000,0 days 01:52:00.565000,0 days 01:52:44.835000,0 days 01:53:03.771000,271.0,297.0,254.0,292.0,True,MEDIUM,12.0,True,Haas F1 Team,0 days 01:51:24.619000,2024-04-07 05:52:26.253,1,9.0,False,,False,True
804,0 days 01:54:44.672000,MAG,20,0 days 00:01:40.786000,14.0,2.0,,,0 days 00:00:36.900000,0 days 00:00:44.910000,0 days 00:00:18.976000,0 days 01:53:40.671000,0 days 01:54:25.581000,0 days 01:54:44.557000,,300.0,257.0,298.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:53:03.886000,2024-04-07 05:54:05.520,1,10.0,False,,False,True
805,0 days 01:56:24.045000,MAG,20,0 days 00:01:39.373000,15.0,2.0,,,0 days 00:00:36.273000,0 days 00:00:44.290000,0 days 00:00:18.810000,0 days 01:55:20.830000,0 days 01:56:05.120000,0 days 01:56:23.930000,279.0,301.0,254.0,301.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:54:44.672000,2024-04-07 05:55:46.306,1,10.0,False,,False,True
806,0 days 01:58:03.859000,MAG,20,0 days 00:01:39.814000,16.0,2.0,,,0 days 00:00:36.699000,0 days 00:00:44.257000,0 days 00:00:18.858000,0 days 01:57:00.629000,0 days 01:57:44.886000,0 days 01:58:03.744000,273.0,299.0,254.0,298.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 01:56:24.045000,2024-04-07 05:57:25.679,1,10.0,False,,False,True
807,0 days 01:59:43.587000,MAG,20,0 days 00:01:39.728000,17.0,2.0,,,0 days 00:00:36.516000,0 days 00:00:44.338000,0 days 00:00:18.874000,0 days 01:58:40.260000,0 days 01:59:24.598000,0 days 01:59:43.472000,274.0,299.0,253.0,299.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 01:58:03.859000,2024-04-07 05:59:05.493,1,10.0,False,,False,True
808,0 days 02:01:23.252000,MAG,20,0 days 00:01:39.665000,18.0,2.0,,,0 days 00:00:36.424000,0 days 00:00:44.343000,0 days 00:00:18.898000,0 days 02:00:19.896000,0 days 02:01:04.239000,0 days 02:01:23.137000,275.0,300.0,253.0,299.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 01:59:43.587000,2024-04-07 06:00:45.221,1,10.0,False,,False,True
809,0 days 02:03:02.790000,MAG,20,0 days 00:01:39.538000,19.0,2.0,,,0 days 00:00:36.438000,0 days 00:00:44.295000,0 days 00:00:18.805000,0 days 02:01:59.575000,0 days 02:02:43.870000,0 days 02:03:02.675000,274.0,300.0,254.0,298.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:01:23.252000,2024-04-07 06:02:24.886,1,10.0,False,,False,True
810,0 days 02:04:42.052000,MAG,20,0 days 00:01:39.262000,20.0,2.0,,,0 days 00:00:36.242000,0 days 00:00:44.247000,0 days 00:00:18.773000,0 days 02:03:38.917000,0 days 02:04:23.164000,0 days 02:04:41.937000,275.0,299.0,254.0,299.0,True,MEDIUM,19.0,True,Haas F1 Team,0 days 02:03:02.790000,2024-04-07 06:04:04.424,1,10.0,False,,False,True
811,0 days 02:06:21.597000,MAG,20,0 days 00:01:39.545000,21.0,2.0,,,0 days 00:00:36.376000,0 days 00:00:44.316000,0 days 00:00:18.853000,0 days 02:05:18.313000,0 days 02:06:02.629000,0 days 02:06:21.482000,274.0,299.0,255.0,298.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 02:04:42.052000,2024-04-07 06:05:43.686,1,10.0,False,,False,True
